_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,result1,result2,result1_gold,result2_gold,sentence
940085451,4/25/2016 22:52:28,1968717042,4/25/2016 22:50:40,FALSE,clixsense,1,34805760,BGR,65,Yambol,87.121.119.118,Yeliseyev  being selected for cosmonaut training.,selected,,,"	<b><font color=""purple"">Yeliseyev</font></b> worked as an engineer in Sergey Korolev's design bureau before being selected for <b><font color=""purple"">cosmonaut</font></b> training.	"
940085451,4/25/2016 23:03:58,1968720654,4/25/2016 23:00:58,FALSE,getpaid,1,37366950,TUN,,,197.29.11.119,Yeliseyev worked as an engineer  before being selected for cosmonaut training.,selected for,,,"	<b><font color=""purple"">Yeliseyev</font></b> worked as an engineer in Sergey Korolev's design bureau before being selected for <b><font color=""purple"">cosmonaut</font></b> training.	"
940085451,4/25/2016 23:05:40,1968721129,4/25/2016 23:03:12,FALSE,clixsense,1,37347549,BIH,1,Zenica,5.43.92.245,yeliseyev was selected for cosmonaut training,yeliseyev cosmonaut,,,"	<b><font color=""purple"">Yeliseyev</font></b> worked as an engineer in Sergey Korolev's design bureau before being selected for <b><font color=""purple"">cosmonaut</font></b> training.	"
940085451,4/25/2016 23:23:39,1968727542,4/25/2016 23:21:15,FALSE,gifthunterclub,1,32707010,SVN,,,193.77.221.139,Yeliseyev worked as and engineer before being selected for cosmonaut training.,"worked as, being seeected",,,"	<b><font color=""purple"">Yeliseyev</font></b> worked as an engineer in Sergey Korolev's design bureau before being selected for <b><font color=""purple"">cosmonaut</font></b> training.	"
940085451,4/25/2016 23:36:33,1968731940,4/25/2016 23:32:53,FALSE,clixsense,1,34982264,PHL,,,203.111.224.43,Yeliseyev worked as an engineer for cosmonaut training.,"selected by, part of",,,"	<b><font color=""purple"">Yeliseyev</font></b> worked as an engineer in Sergey Korolev's design bureau before being selected for <b><font color=""purple"">cosmonaut</font></b> training.	"
940085451,4/25/2016 23:42:40,1968733698,4/25/2016 23:41:40,FALSE,personaly,1,33663352,ARG,1,Mar Del Plata,181.168.213.227,Yeliseyev worked as an engineer in Sergey Korolev's design bureau,Yeliseyev was cosmonaut,,,"	<b><font color=""purple"">Yeliseyev</font></b> worked as an engineer in Sergey Korolev's design bureau before being selected for <b><font color=""purple"">cosmonaut</font></b> training.	"
940085451,4/25/2016 23:53:21,1968736442,4/25/2016 23:49:22,FALSE,clixsense,1,36592889,ITA,18,Spoleto,188.135.139.51,Yeliseyev worked as an engineer before being selected for cosmonaut training.,selected for,,,"	<b><font color=""purple"">Yeliseyev</font></b> worked as an engineer in Sergey Korolev's design bureau before being selected for <b><font color=""purple"">cosmonaut</font></b> training.	"
940085451,4/26/2016 00:01:27,1968738659,4/25/2016 23:46:13,FALSE,clixsense,1,32740767,PHL,D9,Makati,180.190.78.114,Yeliseyev worked as an engineer before being selected for cosmonaut training.,was selected,,,"	<b><font color=""purple"">Yeliseyev</font></b> worked as an engineer in Sergey Korolev's design bureau before being selected for <b><font color=""purple"">cosmonaut</font></b> training.	"
940085451,4/26/2016 00:19:11,1968743301,4/26/2016 00:17:10,FALSE,neodev,1,36491452,ISR,5,Tel Aviv,89.139.182.206,Yeliseyev worked as an engineer being selected for cosmonaut training.,was selected,,,"	<b><font color=""purple"">Yeliseyev</font></b> worked as an engineer in Sergey Korolev's design bureau before being selected for <b><font color=""purple"">cosmonaut</font></b> training.	"
940085451,4/26/2016 00:34:44,1968750311,4/26/2016 00:33:03,FALSE,prodege,1,37410236,CAN,AB,Okotoks,24.64.246.4,Yeliseyev was a cosmonaut,That was his career,,,"	<b><font color=""purple"">Yeliseyev</font></b> worked as an engineer in Sergey Korolev's design bureau before being selected for <b><font color=""purple"">cosmonaut</font></b> training.	"
940085451,4/26/2016 00:35:38,1968750772,4/26/2016 00:31:21,FALSE,instagc,1,25358052,USA,OH,Dayton,69.81.70.66,Yeliseyev worked as an engineer in Sergey Korolev's design bureau before cosmonaut training.,Yeliseyev was a cosmonaut,,,"	<b><font color=""purple"">Yeliseyev</font></b> worked as an engineer in Sergey Korolev's design bureau before being selected for <b><font color=""purple"">cosmonaut</font></b> training.	"
940085451,4/26/2016 00:48:26,1968755644,4/26/2016 00:33:39,FALSE,neodev,1,28278521,VEN,22,Chivacoa,186.94.124.9,Yeliseyev worked as an engineer before being selected for cosmonaut training.,in Sergey Korolev's design bureau,,,"	<b><font color=""purple"">Yeliseyev</font></b> worked as an engineer in Sergey Korolev's design bureau before being selected for <b><font color=""purple"">cosmonaut</font></b> training.	"
940085451,4/26/2016 01:12:54,1968765459,4/26/2016 01:08:22,FALSE,clixsense,1,30844171,MYS,14,Kuala Lumpur,183.171.171.25,yeliseyev was an engineer before went for cosmonaut training.,former post,,,"	<b><font color=""purple"">Yeliseyev</font></b> worked as an engineer in Sergey Korolev's design bureau before being selected for <b><font color=""purple"">cosmonaut</font></b> training.	"
940085451,4/26/2016 01:43:12,1968784874,4/26/2016 01:40:53,FALSE,neodev,1,35550011,VEN,7,Valencia,190.204.238.112,Yeliseyev worked as an engineer before being selected for cosmonaut training,Selected,,,"	<b><font color=""purple"">Yeliseyev</font></b> worked as an engineer in Sergey Korolev's design bureau before being selected for <b><font color=""purple"">cosmonaut</font></b> training.	"
940085452,4/25/2016 22:35:40,1968711797,4/25/2016 22:35:06,FALSE,clixsense,1,31842759,PHL,,,49.147.188.198,Following his retirement from the space programme in 1985,SEVERAL YEARS,,,"	Following his retirement from the space programme in <b><font color=""purple"">1985</font></b>, he took up at an administrative position at the Bauman school for <b><font color=""purple"">several years</font></b> before retiring fully.	"
940085452,4/25/2016 22:45:05,1968714809,4/25/2016 22:43:09,FALSE,clixsense,1,34805760,BGR,65,Yambol,87.121.119.118,"in 1985, he took up at an administrative position at the Bauman school for several years before retiring fully.",selected,,,"	Following his retirement from the space programme in <b><font color=""purple"">1985</font></b>, he took up at an administrative position at the Bauman school for <b><font color=""purple"">several years</font></b> before retiring fully.	"
940085452,4/25/2016 22:55:50,1968718016,4/25/2016 22:50:43,FALSE,getpaid,1,37366950,TUN,,,197.29.11.119,Following his retirement in 1985 he took up at an administrative position for several years before retiring fully,Following,,,"	Following his retirement from the space programme in <b><font color=""purple"">1985</font></b>, he took up at an administrative position at the Bauman school for <b><font color=""purple"">several years</font></b> before retiring fully.	"
940085452,4/25/2016 22:58:42,1968719127,4/25/2016 22:55:58,FALSE,clixsense,1,37347549,BIH,1,Zenica,5.43.92.245,"in 1985,  he took up at an administrative position at the Bauman school for several years before retiring fully.",1985 several years,,,"	Following his retirement from the space programme in <b><font color=""purple"">1985</font></b>, he took up at an administrative position at the Bauman school for <b><font color=""purple"">several years</font></b> before retiring fully.	"
940085452,4/25/2016 23:14:32,1968724227,4/25/2016 23:09:29,FALSE,gifthunterclub,1,32707010,SVN,,,193.77.221.139,"Following his retirement from space programme in 1985, he took up an administrative position for several years.",he took up,,,"	Following his retirement from the space programme in <b><font color=""purple"">1985</font></b>, he took up at an administrative position at the Bauman school for <b><font color=""purple"">several years</font></b> before retiring fully.	"
940085452,4/25/2016 23:23:37,1968727533,4/25/2016 23:19:15,FALSE,clixsense,1,34982264,PHL,,,203.111.224.43,"In 1985, He took up at an administrative position for several years before retiring.","selected by, part of",,,"	Following his retirement from the space programme in <b><font color=""purple"">1985</font></b>, he took up at an administrative position at the Bauman school for <b><font color=""purple"">several years</font></b> before retiring fully.	"
940085452,4/25/2016 23:32:35,1968730686,4/25/2016 23:21:44,FALSE,clixsense,1,36592889,ITA,18,Spoleto,188.135.139.51,In 1985 he took up at an administrative position at the Bauman school for several years.,"in, for",,,"	Following his retirement from the space programme in <b><font color=""purple"">1985</font></b>, he took up at an administrative position at the Bauman school for <b><font color=""purple"">several years</font></b> before retiring fully.	"
940085452,4/25/2016 23:35:29,1968731630,4/25/2016 23:29:49,FALSE,clixsense,1,32740767,PHL,D9,Makati,180.190.78.114,He retired from space programme  in 1985 and took up an administrative position at Bauman school for several years.,"retired from, took up administrative position",,,"	Following his retirement from the space programme in <b><font color=""purple"">1985</font></b>, he took up at an administrative position at the Bauman school for <b><font color=""purple"">several years</font></b> before retiring fully.	"
940085452,4/25/2016 23:39:42,1968732924,4/25/2016 23:38:19,FALSE,personaly,1,33663352,ARG,1,Mar Del Plata,181.168.213.227,he took up at an administrative position at the Bauman school for several years,from the space programme in 1985,,,"	Following his retirement from the space programme in <b><font color=""purple"">1985</font></b>, he took up at an administrative position at the Bauman school for <b><font color=""purple"">several years</font></b> before retiring fully.	"
940085452,4/26/2016 00:07:21,1968740171,4/26/2016 00:03:35,FALSE,prodege,1,6309240,USA,CA,Los Angeles,69.75.54.130,"After retiring from the space programme in 1985, he worked at the Bauman school for several years.","from the space programme in 1985, at the Bauman school",,,"	Following his retirement from the space programme in <b><font color=""purple"">1985</font></b>, he took up at an administrative position at the Bauman school for <b><font color=""purple"">several years</font></b> before retiring fully.	"
940085452,4/26/2016 00:14:09,1968742050,4/26/2016 00:11:11,FALSE,neodev,1,36491452,ISR,5,Tel Aviv,89.139.182.206,his retirement from the space programme in 1985 was followed by an administrative position at the Bauman school for several years.,before,,,"	Following his retirement from the space programme in <b><font color=""purple"">1985</font></b>, he took up at an administrative position at the Bauman school for <b><font color=""purple"">several years</font></b> before retiring fully.	"
940085452,4/26/2016 00:22:08,1968744025,4/26/2016 00:13:47,FALSE,instagc,1,25358052,USA,OH,Dayton,69.81.70.66,Following his retirement he took up at an administrative position at the Bauman school for several years .,years,,,"	Following his retirement from the space programme in <b><font color=""purple"">1985</font></b>, he took up at an administrative position at the Bauman school for <b><font color=""purple"">several years</font></b> before retiring fully.	"
940085452,4/26/2016 00:55:01,1968757877,4/26/2016 00:47:55,FALSE,fusioncash,1,6082058,USA,FL,Miami,174.61.29.4,After his retirement from the space program in 1985; he took an administrative job.,place and time,,,"	Following his retirement from the space programme in <b><font color=""purple"">1985</font></b>, he took up at an administrative position at the Bauman school for <b><font color=""purple"">several years</font></b> before retiring fully.	"
940085452,4/26/2016 01:02:03,1968760551,4/26/2016 00:56:07,FALSE,clixsense,1,30844171,MYS,14,Kuala Lumpur,183.171.171.25,he retired in 1985 and posted in adminitration for several years.,post after retired,,,"	Following his retirement from the space programme in <b><font color=""purple"">1985</font></b>, he took up at an administrative position at the Bauman school for <b><font color=""purple"">several years</font></b> before retiring fully.	"
940085452,4/26/2016 01:35:20,1968781586,4/26/2016 01:34:31,FALSE,neodev,1,33726527,VEN,20,San CristÌÎÌ_ÌÎ_ÌÎÌ___bal,200.8.134.228,"Following his retirement from the space programme in 1985, he took up at an administrative position at the Bauman school for several years before retiring fully.","Following his retirement from the space programme in 1985, he took up at an administrative position at the Bauman school for several years before retiring fully.",,,"	Following his retirement from the space programme in <b><font color=""purple"">1985</font></b>, he took up at an administrative position at the Bauman school for <b><font color=""purple"">several years</font></b> before retiring fully.	"
940085453,4/27/2016 04:41:59,1969860958,4/27/2016 04:40:41,FALSE,neodev,1,36820436,EGY,11,Cairo,197.49.72.227,Alexander Gerst is a European Space Agency astronaut having been selected in 2009 to undergo training.,hestory,,,"	<b><font color=""purple"">Alexander Gerst</font></b> (born May 3, 1976 in Knzelsau, Baden-Wrttemberg) is a European Space Agency <b><font color=""purple"">astronaut</font></b> having been selected in 2009 to undergo training.	"
940085453,4/27/2016 04:48:16,1969865613,4/27/2016 04:47:40,FALSE,clixsense,1,31410532,PHL,20,DasmariÌÎÌ_ÌÎ_ÌÎÌ__ÌÎÌ_Ì´åÇÌÎå«Ì´å±as,121.54.32.105,Alexander Gerst is a European Space Agency astronaut having been selected in 2009 to undergo training.,"(born May 3, 1976 in Knzelsau, Baden-Wrttemberg)",,,"	<b><font color=""purple"">Alexander Gerst</font></b> (born May 3, 1976 in Knzelsau, Baden-Wrttemberg) is a European Space Agency <b><font color=""purple"">astronaut</font></b> having been selected in 2009 to undergo training.	"
940085453,4/27/2016 06:45:46,1969954111,4/27/2016 06:45:00,FALSE,neodev,1,30360734,IND,28,Kolkata,150.107.177.74,"Alexander Gerst (born May 3, 1976 in Knzelsau, Baden-Wrttemberg) is a European Space Agency astronaut",astronaut having been selected in 2009 to undergo training.,,,"	<b><font color=""purple"">Alexander Gerst</font></b> (born May 3, 1976 in Knzelsau, Baden-Wrttemberg) is a European Space Agency <b><font color=""purple"">astronaut</font></b> having been selected in 2009 to undergo training.	"
940085453,4/27/2016 09:17:37,1970045223,4/27/2016 09:16:48,FALSE,clixsense,1,34772768,FRA,B8,Nice,212.194.65.86,Alexander Gerst  is a European Space Agency astronaut having been selected in 2009 to undergo training.,a,,,"	<b><font color=""purple"">Alexander Gerst</font></b> (born May 3, 1976 in Knzelsau, Baden-Wrttemberg) is a European Space Agency <b><font color=""purple"">astronaut</font></b> having been selected in 2009 to undergo training.	"
940085453,4/27/2016 09:56:09,1970065302,4/27/2016 09:51:44,FALSE,elite,1,33792477,SRB,0,Nis,178.17.22.135,Alexander Gerst  is a European Space Agency astronaut having been selected in 2009  .,having,,,"	<b><font color=""purple"">Alexander Gerst</font></b> (born May 3, 1976 in Knzelsau, Baden-Wrttemberg) is a European Space Agency <b><font color=""purple"">astronaut</font></b> having been selected in 2009 to undergo training.	"
940085453,4/27/2016 09:56:52,1970065591,4/27/2016 09:53:57,FALSE,neodev,1,20961587,NLD,5,Maastricht,84.30.54.4,Alexander Gerst is a European Space Agency astronaut.,"selected by, part of",,,"	<b><font color=""purple"">Alexander Gerst</font></b> (born May 3, 1976 in Knzelsau, Baden-Wrttemberg) is a European Space Agency <b><font color=""purple"">astronaut</font></b> having been selected in 2009 to undergo training.	"
940085453,4/27/2016 10:19:06,1970077586,4/27/2016 10:15:45,FALSE,clixsense,1,36398551,PRT,14,MassamÌÎÌ_ÌÎ_ÌÎÌ__ÌÎÌ_ÌÎ_ÌÎå«Ì´å,79.169.234.93,astronaut having been selected in 2009 to undergo training is Alexander Gerst,astronaut having been selected in 2009 to undergo training is Alexander Gerst,,,"	<b><font color=""purple"">Alexander Gerst</font></b> (born May 3, 1976 in Knzelsau, Baden-Wrttemberg) is a European Space Agency <b><font color=""purple"">astronaut</font></b> having been selected in 2009 to undergo training.	"
940085453,4/27/2016 10:20:28,1970078416,4/27/2016 10:14:53,FALSE,clixsense,1,29985919,IND,16,Mumbai,1.186.76.17,Alexander Gerst is a European Space Agency astronaut having been selected in 2009 to undergo training.,person - profession,,,"	<b><font color=""purple"">Alexander Gerst</font></b> (born May 3, 1976 in Knzelsau, Baden-Wrttemberg) is a European Space Agency <b><font color=""purple"">astronaut</font></b> having been selected in 2009 to undergo training.	"
940085453,4/27/2016 10:46:54,1970089960,4/27/2016 10:43:53,FALSE,prodege,1,34942809,GBR,,,84.93.81.41,Alexander Gerst is an astronaut.,Astronaut,,,"	<b><font color=""purple"">Alexander Gerst</font></b> (born May 3, 1976 in Knzelsau, Baden-Wrttemberg) is a European Space Agency <b><font color=""purple"">astronaut</font></b> having been selected in 2009 to undergo training.	"
940085453,4/27/2016 11:11:55,1970102247,4/27/2016 11:09:24,FALSE,neodev,1,32265020,PRT,17,Ermesinde,37.189.195.206,Alexander Gerst is an European astronaut.,Work and space.,,,"	<b><font color=""purple"">Alexander Gerst</font></b> (born May 3, 1976 in Knzelsau, Baden-Wrttemberg) is a European Space Agency <b><font color=""purple"">astronaut</font></b> having been selected in 2009 to undergo training.	"
940085453,4/27/2016 11:16:37,1970105184,4/27/2016 11:09:45,FALSE,neodev,1,35784243,ITA,13,Bari,93.67.212.239,Alexander Gerst is a European Space Agency astronaut having been selected in 2009 to undergo training.,"(born May 3, 1976 in Knzelsau, Baden-Wrttemberg)",,,"	<b><font color=""purple"">Alexander Gerst</font></b> (born May 3, 1976 in Knzelsau, Baden-Wrttemberg) is a European Space Agency <b><font color=""purple"">astronaut</font></b> having been selected in 2009 to undergo training.	"
940085453,4/27/2016 11:41:50,1970120376,4/27/2016 11:31:48,FALSE,instagc,1,36558037,VEN,23,Maracaibo,190.199.55.8,Alexander Gerst is a European Space Agency astronaut having been selected in 2009 to undergo training.,having been,,,"	<b><font color=""purple"">Alexander Gerst</font></b> (born May 3, 1976 in Knzelsau, Baden-Wrttemberg) is a European Space Agency <b><font color=""purple"">astronaut</font></b> having been selected in 2009 to undergo training.	"
940085453,4/27/2016 12:31:19,1970143759,4/27/2016 12:27:08,FALSE,clixsense,1,33951846,PHL,D9,Makati City,49.144.8.189,Alexander Gerst  is a European Space Agency astronaut,other words removed,,,"	<b><font color=""purple"">Alexander Gerst</font></b> (born May 3, 1976 in Knzelsau, Baden-Wrttemberg) is a European Space Agency <b><font color=""purple"">astronaut</font></b> having been selected in 2009 to undergo training.	"
940085453,4/27/2016 12:43:07,1970148724,4/27/2016 12:33:09,FALSE,clixsense,1,34637088,IND,2,Hyderabad,183.83.230.243,Alexander Gerst is a European Space Agency astronaut having been selected in 2009 to undergo training.,"is a, been selected",,,"	<b><font color=""purple"">Alexander Gerst</font></b> (born May 3, 1976 in Knzelsau, Baden-Wrttemberg) is a European Space Agency <b><font color=""purple"">astronaut</font></b> having been selected in 2009 to undergo training.	"
940085453,4/27/2016 14:17:48,1970192605,4/27/2016 14:15:12,FALSE,neodev,1,14978403,LCA,3,Castries,208.0.226.158,Alexander Gerst is a European Space Agency astronaut.,"person, occupation",,,"	<b><font color=""purple"">Alexander Gerst</font></b> (born May 3, 1976 in Knzelsau, Baden-Wrttemberg) is a European Space Agency <b><font color=""purple"">astronaut</font></b> having been selected in 2009 to undergo training.	"
940085454,4/26/2016 05:26:03,1968906510,4/26/2016 05:19:30,FALSE,clixsense,1,31334071,ROU,23,Iasi,89.137.143.31,"He studied at the University of Karlsruhe, Germany, where he received a university degree in geophysics.",part of,,,"	<b><font color=""purple"">He</font></b> studied at the University of Karlsruhe, Germany, where he received a university degree in <b><font color=""purple"">geophysics</font></b>.	"
940085454,4/26/2016 05:53:05,1968921448,4/26/2016 05:51:49,FALSE,neodev,1,36720022,VEN,,,198.229.1.154,Bean was a NASA astronaut as part of Astronaut Group 3.,Bean was a NASA astronaut as part of Astronaut Group 3.,,,"	<b><font color=""purple"">He</font></b> studied at the University of Karlsruhe, Germany, where he received a university degree in <b><font color=""purple"">geophysics</font></b>.	"
940085454,4/26/2016 05:57:48,1968924150,4/26/2016 05:55:43,FALSE,clixsense,1,35171832,RUS,70,Stavropol,95.153.135.118,"He studied at the University of Karlsruhe, Germany",geophysics.,,,"	<b><font color=""purple"">He</font></b> studied at the University of Karlsruhe, Germany, where he received a university degree in <b><font color=""purple"">geophysics</font></b>.	"
940085454,4/26/2016 06:15:33,1968935003,4/26/2016 06:14:25,FALSE,clixsense,1,31591485,TUR,,,109.228.207.205,"He studied at the University of Karlsruhe, Germany, where he received a university","He studied at the University of Karlsruhe, Germany, where he received a university",,,"	<b><font color=""purple"">He</font></b> studied at the University of Karlsruhe, Germany, where he received a university degree in <b><font color=""purple"">geophysics</font></b>.	"
940085454,4/26/2016 06:17:02,1968935829,4/26/2016 06:14:43,FALSE,neodev,1,27000005,IND,19,Bangalore,59.88.207.66,"He studied at the University of Karlsruhe, Germany, and received a university degree in geophysics.","studied, received",,,"	<b><font color=""purple"">He</font></b> studied at the University of Karlsruhe, Germany, where he received a university degree in <b><font color=""purple"">geophysics</font></b>.	"
940085454,4/26/2016 06:22:15,1968938549,4/26/2016 06:20:18,FALSE,elite,1,29829226,IDN,8,Surabaya,115.178.236.112,"He studied at the University of Karlsruhe, Germany, where he received a university degree in geophysics.",title of,,,"	<b><font color=""purple"">He</font></b> studied at the University of Karlsruhe, Germany, where he received a university degree in <b><font color=""purple"">geophysics</font></b>.	"
940085454,4/26/2016 06:23:17,1968939179,4/26/2016 06:17:49,FALSE,neodev,1,29879245,RUS,69,Smolensk,92.241.97.50,He received a degree in geophysics in  Germany,Germany,,,"	<b><font color=""purple"">He</font></b> studied at the University of Karlsruhe, Germany, where he received a university degree in <b><font color=""purple"">geophysics</font></b>.	"
940085454,4/26/2016 06:23:19,1968939195,4/26/2016 06:20:37,FALSE,clixsense,1,31482589,NLD,1,Emmen,77.167.232.121,"He studied geophysics at the University of Karlsruhe, Germany",he did that,,,"	<b><font color=""purple"">He</font></b> studied at the University of Karlsruhe, Germany, where he received a university degree in <b><font color=""purple"">geophysics</font></b>.	"
940085454,4/26/2016 06:24:43,1968940142,4/26/2016 06:21:00,FALSE,clixsense,1,24488377,DEU,16,Berlin,109.45.75.17,Er studierte an der UniversitÌÎÌ_ÌÎ_ÌÎÌ___t Karlsruhe wo er einen Hochschulabschluss in Geophysik erlangte,studierte,,,"	<b><font color=""purple"">He</font></b> studied at the University of Karlsruhe, Germany, where he received a university degree in <b><font color=""purple"">geophysics</font></b>.	"
940085454,4/26/2016 06:37:56,1968947584,4/26/2016 06:19:56,FALSE,clixsense,1,34932846,IDN,4,Jakarta,112.215.66.169,"He studied at Germany, where he received a university degree in geophysics.",studied at,,,"	<b><font color=""purple"">He</font></b> studied at the University of Karlsruhe, Germany, where he received a university degree in <b><font color=""purple"">geophysics</font></b>.	"
940085454,4/26/2016 06:52:39,1968955362,4/26/2016 06:48:37,FALSE,clixsense,1,34756512,IND,10,Faridabad,43.239.152.83,He  received a university degree in geophysics.,"selected by, part of",,,"	<b><font color=""purple"">He</font></b> studied at the University of Karlsruhe, Germany, where he received a university degree in <b><font color=""purple"">geophysics</font></b>.	"
940085454,4/26/2016 06:56:00,1968957508,4/26/2016 06:52:02,FALSE,elite,1,31417391,IND,19,Bangalore,115.242.183.189,"University of Karlsruhe, Germany, where he received a university degree in geophysics",geophysics,,,"	<b><font color=""purple"">He</font></b> studied at the University of Karlsruhe, Germany, where he received a university degree in <b><font color=""purple"">geophysics</font></b>.	"
940085454,4/26/2016 06:56:09,1968957586,4/26/2016 06:53:07,FALSE,clixsense,1,7837812,SRB,0,Belgrade,178.148.62.255,"He studied at the University of Karlsruhe, Germany  in geophysics.","University of Karlsruhe, Germany",,,"	<b><font color=""purple"">He</font></b> studied at the University of Karlsruhe, Germany, where he received a university degree in <b><font color=""purple"">geophysics</font></b>.	"
940085454,4/26/2016 07:00:15,1968960106,4/26/2016 06:53:39,FALSE,clixsense,1,31275478,PHL,D9,Makati,122.53.109.202,He received a university degree in geophysics.,"studied at, received",,,"	<b><font color=""purple"">He</font></b> studied at the University of Karlsruhe, Germany, where he received a university degree in <b><font color=""purple"">geophysics</font></b>.	"
940085455,4/27/2016 04:49:07,1969866173,4/27/2016 04:48:18,FALSE,clixsense,1,31410532,PHL,20,DasmariÌÎÌ_ÌÎ_ÌÎÌ__ÌÎÌ_Ì´åÇÌÎå«Ì´å±as,121.54.32.105,He has been working as a researcher since 2005  with a dissertation on geophysics and volcanic eruption dynamics.,"and received his doctorate in natural sciences at the Institute of Geophysics of the University of Hamburg, Germany in 2010,",,,"	<b><font color=""purple"">He</font></b> has been working as a researcher since 2005 and received his doctorate in natural sciences at the Institute of <b><font color=""purple"">Geophysics</font></b> of the University of <b><font color=""purple"">Hamburg</font></b>, <b><font color=""purple"">Germany</font></b> in 2010, with a dissertation on <b><font color=""purple"">geophysics</font></b> and volcanic eruption dynamics.	"
940085455,4/27/2016 06:46:27,1969954619,4/27/2016 06:45:48,FALSE,neodev,1,30360734,IND,28,Kolkata,150.107.177.74,He has been working as a researcher since 2005 and received his doctorate in natural sciences at the Institute of Geophysics,"Hamburg, Germany in 2010, with a dissertation on geophysics and volcanic eruption dynamics.",,,"	<b><font color=""purple"">He</font></b> has been working as a researcher since 2005 and received his doctorate in natural sciences at the Institute of <b><font color=""purple"">Geophysics</font></b> of the University of <b><font color=""purple"">Hamburg</font></b>, <b><font color=""purple"">Germany</font></b> in 2010, with a dissertation on <b><font color=""purple"">geophysics</font></b> and volcanic eruption dynamics.	"
940085455,4/27/2016 09:18:35,1970045697,4/27/2016 09:17:39,FALSE,clixsense,1,34772768,FRA,B8,Nice,212.194.65.86,"He has been working as a researcher since 2005 and received his doctorate in natural sciences at the Institute of Geophysics of the University of Hamburg, Germany in 2010, with a dissertation on geophysics.",of on,,,"	<b><font color=""purple"">He</font></b> has been working as a researcher since 2005 and received his doctorate in natural sciences at the Institute of <b><font color=""purple"">Geophysics</font></b> of the University of <b><font color=""purple"">Hamburg</font></b>, <b><font color=""purple"">Germany</font></b> in 2010, with a dissertation on <b><font color=""purple"">geophysics</font></b> and volcanic eruption dynamics.	"
940085455,4/27/2016 09:59:02,1970066887,4/27/2016 09:56:53,FALSE,neodev,1,20961587,NLD,5,Maastricht,84.30.54.4,"He received his doctorate in natural sciences at the Institute of Geophysics of the University of Hamburg, Germany, with a dissertation on geophysics.","selected by, part of",,,"	<b><font color=""purple"">He</font></b> has been working as a researcher since 2005 and received his doctorate in natural sciences at the Institute of <b><font color=""purple"">Geophysics</font></b> of the University of <b><font color=""purple"">Hamburg</font></b>, <b><font color=""purple"">Germany</font></b> in 2010, with a dissertation on <b><font color=""purple"">geophysics</font></b> and volcanic eruption dynamics.	"
940085455,4/27/2016 09:59:02,1970066896,4/27/2016 09:56:10,FALSE,elite,1,33792477,SRB,0,Nis,178.17.22.135,"He has been working as a researcher since 2005  , with a dissertation on geophysics and volcanic eruption dynamics.",working,,,"	<b><font color=""purple"">He</font></b> has been working as a researcher since 2005 and received his doctorate in natural sciences at the Institute of <b><font color=""purple"">Geophysics</font></b> of the University of <b><font color=""purple"">Hamburg</font></b>, <b><font color=""purple"">Germany</font></b> in 2010, with a dissertation on <b><font color=""purple"">geophysics</font></b> and volcanic eruption dynamics.	"
940085455,4/27/2016 10:24:09,1970080252,4/27/2016 10:19:07,FALSE,clixsense,1,36398551,PRT,14,MassamÌÎÌ_ÌÎ_ÌÎÌ__ÌÎÌ_ÌÎ_ÌÎå«Ì´å,79.169.234.93,"Institute of Geophysics of the University of Hamburg, Germany in 2010, with a dissertation on geophysics by He","Institute of Geophysics of the University of Hamburg, Germany in 2010, with a dissertation on geophysics by He",,,"	<b><font color=""purple"">He</font></b> has been working as a researcher since 2005 and received his doctorate in natural sciences at the Institute of <b><font color=""purple"">Geophysics</font></b> of the University of <b><font color=""purple"">Hamburg</font></b>, <b><font color=""purple"">Germany</font></b> in 2010, with a dissertation on <b><font color=""purple"">geophysics</font></b> and volcanic eruption dynamics.	"
940085455,4/27/2016 10:31:05,1970083679,4/27/2016 10:20:29,FALSE,clixsense,1,29985919,IND,16,Mumbai,1.186.76.17,"He has been working as a researcher and received his doctorate in natural sciences at the Institute of Geophysics of the University of Hamburg, Germany, with a dissertation on geophysics and volcanic eruption dynamics.",person-profession,,,"	<b><font color=""purple"">He</font></b> has been working as a researcher since 2005 and received his doctorate in natural sciences at the Institute of <b><font color=""purple"">Geophysics</font></b> of the University of <b><font color=""purple"">Hamburg</font></b>, <b><font color=""purple"">Germany</font></b> in 2010, with a dissertation on <b><font color=""purple"">geophysics</font></b> and volcanic eruption dynamics.	"
940085455,4/27/2016 10:51:48,1970091881,4/27/2016 10:46:55,FALSE,prodege,1,34942809,GBR,,,84.93.81.41,"He received his doctorate at the Institute of Geophysics of the University of Hamburg, Germany, with a dissertation on geophysics.","Received at, the University of, with a dissertation on",,,"	<b><font color=""purple"">He</font></b> has been working as a researcher since 2005 and received his doctorate in natural sciences at the Institute of <b><font color=""purple"">Geophysics</font></b> of the University of <b><font color=""purple"">Hamburg</font></b>, <b><font color=""purple"">Germany</font></b> in 2010, with a dissertation on <b><font color=""purple"">geophysics</font></b> and volcanic eruption dynamics.	"
